GalaxyID,Class1.1,Class1.2,Class1.3
552954,0.130774,0.868594,0.000632
402859,0.544248,0.438,0.017752
510143,0.198262,0.757699,0.044038
641697,0.748428,0.231267,0.020305
302643,0.374564,0.606933,0.018503
960686,0.849151,0.063936,0.086913
278976,0.196774,0.796129,0.007098
365482,0.088762,0.911238,0.0
117424,0.363747,0.517789,0.118464
858402,0.225052,0.772864,0.002083
788310,0.13226,0.846919,0.020821
774852,0.0,1.0,0.0
581572,0.45929,0.475491,0.065218
895233,0.644366,0.355634,0.0
283039,0.605244,0.393692,0.001064
738628,0.175354,0.81374,0.010906
907093,0.117034,0.882966,0.0
229427,0.47789,0.487455,0.034655
635929,0.521887,0.478113,0.0
777533,0.309048,0.666357,0.024594
777045,0.174411,0.825589,0.0
854383,0.634203,0.326102,0.039696
537357,0.872537,0.127463,0.0
372141,0.330878,0.669122,0.0
623941,0.772279,0.16576,0.061962
419238,0.757265,0.162889,0.079846
708361,0.165559,0.834441,0.0
918868,0.035126,0.964874,0.0
129809,0.788426,0.211574,0.0
175567,0.128378,0.86959,0.002032
992173,0.150835,0.849165,0.0
191171,0.04512,0.951172,0.003708
896726,0.435233,0.564767,0.0
934001,0.859344,0.120135,0.020521
399013,0.537665,0.453877,0.008457
617378,0.876734,0.0,0.123266
313958,0.811669,0.127842,0.060489
527363,0.20048,0.772004,0.027516
454916,0.373576,0.609474,0.01695
536094,0.512416,0.45118,0.036404
975455,0.622845,0.301927,0.075228
251393,0.471957,0.477043,0.051
940257,0.708616,0.188766,0.102618
128068,0.892317,0.103616,0.004067
252479,0.490211,0.495054,0.014736
881870,0.21601,0.755839,0.028151
848055,0.268,0.707,0.025
944069,0.351746,0.597741,0.050513
880741,0.639593,0.299114,0.061292
128102,0.196319,0.778664,0.025018
168982,0.325911,0.59439,0.079699
478500,0.583972,0.324042,0.091986
624124,0.026102,0.973898,0.0
969297,0.491469,0.497656,0.010875
344806,0.745539,0.254461,0.0
632629,0.883638,0.077252,0.03911
702251,0.533366,0.315667,0.150967
628367,0.077018,0.918712,0.004269
944453,0.0,1.0,0.0
879758,0.32057,0.662605,0.016825
875641,0.88658,0.077265,0.036155
785829,0.613856,0.325819,0.060326
104769,0.566189,0.433811,0.0
588490,0.086244,0.90339,0.010366
380966,0.832995,0.167005,0.0
908891,0.853306,0.146694,0.0
981931,0.285902,0.689633,0.024465
741582,0.922748,0.077252,0.0
886668,0.16697,0.83303,0.0
182718,0.757707,0.139292,0.103001
654951,0.868852,0.039931,0.091217
559766,0.863946,0.111439,0.024615
593942,0.896579,0.038033,0.065388
647131,0.021,0.977,0.002
622485,0.300134,0.684789,0.015078
401578,0.254304,0.745696,0.0
655275,0.425444,0.527505,0.047052
158119,0.360975,0.639025,0.0
383216,0.819394,0.147517,0.033089
501124,0.196205,0.803795,0.0
586378,0.667316,0.27965,0.053034
308309,0.819289,0.154795,0.025916
828551,0.059278,0.940722,0.0
259688,0.274374,0.710461,0.015165
346918,0.772189,0.227811,0.0
960561,0.118243,0.864602,0.017155
883420,0.265245,0.734755,0.0
546523,0.277146,0.701749,0.021105
707637,0.334853,0.634946,0.030201
386618,0.419464,0.564043,0.016493
447764,0.022282,0.972501,0.005217
959029,0.356658,0.643342,0.0
582418,0.581827,0.400294,0.017879
215858,0.115286,0.878172,0.006541
978063,0.641572,0.326019,0.03241
349001,0.47603,0.510541,0.013429
860245,0.795122,0.183886,0.020993
297101,0.614106,0.319702,0.066191
174863,0.073418,0.926582,0.0
899152,0.672691,0.327309,0.0
541908,0.565762,0.401702,0.032536
208852,0.116734,0.862,0.021266
742323,0.910627,0.039814,0.049559
428171,0.119414,0.864871,0.015716
309090,0.141519,0.829294,0.029186
337699,0.249908,0.750092,0.0
593091,0.622237,0.357283,0.020481
490779,0.356697,0.621015,0.022288
546773,1.0,0.0,0.0
145916,0.376549,0.61373,0.009721
439141,0.553175,0.348922,0.097903
667715,0.008025,0.991975,0.0
397985,0.065044,0.934956,0.0
151296,0.285873,0.704748,0.009379
769044,0.087511,0.90399,0.008499
394253,0.783095,0.188113,0.028792
724036,0.657816,0.325593,0.016591
964613,0.537116,0.443049,0.019835
737816,0.753826,0.210831,0.035344
475653,0.841757,0.158243,0.0
422966,0.817,0.136,0.047
236438,0.19799,0.79803,0.003979
882504,0.143785,0.856215,0.0
261830,0.8,0.156,0.044
366186,0.65343,0.313431,0.033139
347231,0.350852,0.620746,0.028402
663711,0.016487,0.983513,0.0
259735,0.185247,0.793605,0.021148
570309,0.534414,0.429731,0.035856
502962,0.684632,0.274324,0.041045
212018,0.639401,0.28636,0.074239
169150,0.573259,0.40103,0.02571
380792,0.366333,0.633667,0.0
961032,0.508417,0.479665,0.011918
904007,0.147871,0.85172,0.000409
838627,0.958651,0.0,0.041349
276024,0.089135,0.901836,0.00903
390760,0.551138,0.433679,0.015183
854492,0.59753,0.342362,0.060108
902704,0.466085,0.514602,0.019313
445824,0.419565,0.580435,0.0
409548,0.639989,0.326703,0.033307
111302,0.417405,0.582595,0.0
335813,0.877753,0.122247,0.0
980348,0.739392,0.236005,0.024603
943610,0.205628,0.794372,0.0
393926,0.847322,0.126138,0.026539
261443,0.180828,0.819172,0.0
369179,0.913914,0.043043,0.043043
303756,0.439544,0.537168,0.023288
154402,0.143793,0.856207,0.0
412926,0.656199,0.306918,0.036884
150274,0.772228,0.113886,0.113886
154427,0.196913,0.792662,0.010425
846897,0.93,0.07,0.0
545611,0.716386,0.250545,0.033069
689103,0.0,0.931,0.069
117587,0.783597,0.126999,0.089404
531759,0.313939,0.684784,0.001277
492734,0.857327,0.141508,0.001165
993922,0.597465,0.402535,0.0
225330,0.545265,0.344699,0.110036
990230,0.264991,0.683726,0.051283
945654,0.0,1.0,0.0
919505,0.615704,0.329669,0.054627
198534,0.570918,0.378844,0.050238
528754,0.095523,0.897808,0.006668
370586,0.587603,0.356373,0.056024
574593,0.424139,0.575343,0.000518
347728,0.233567,0.759357,0.007076
541232,0.238735,0.761265,0.0
870233,0.253362,0.745758,0.000881
650600,0.553229,0.43922,0.007551
807059,0.666867,0.273332,0.059801
950268,0.499759,0.442757,0.057484
338150,0.906,0.094,0.0
274802,0.147637,0.824742,0.027621
361352,0.564244,0.409323,0.026434
638256,0.801075,0.173032,0.025892
819364,0.673998,0.326002,0.0
635998,0.786847,0.1591,0.054053
623150,0.776,0.163,0.061
745189,0.525079,0.462498,0.012423
925882,0.689181,0.214182,0.096637
273329,0.806719,0.098633,0.094648
875920,0.030317,0.953657,0.016026
160422,0.53588,0.406001,0.058119
496951,0.644414,0.337506,0.01808
497278,0.014029,0.956963,0.029009
765557,0.192,0.776,0.032
825422,0.720278,0.243674,0.036048
558459,0.614199,0.371207,0.014594
503620,0.157577,0.829824,0.012599
419313,0.0,1.0,0.0
992260,0.7995,0.2005,0.0
550183,0.922193,0.031987,0.045819
827301,0.914274,0.06285,0.022876
310478,0.006849,0.993151,0.0
361849,0.265387,0.689314,0.045299
830680,0.14786,0.85214,0.0
118188,0.429774,0.570226,0.0
566206,0.092698,0.892308,0.014995
679968,0.12166,0.870062,0.008278
611248,0.03807,0.949647,0.012283
753819,0.314285,0.656007,0.029708
800092,0.471805,0.480517,0.047678
189022,0.514117,0.485883,0.0
476735,1.0,0.0,0.0
551631,0.948516,0.026171,0.025313
102729,0.641641,0.343817,0.014543
279691,0.133341,0.866659,0.0
812952,0.110798,0.888014,0.001188
928702,0.080784,0.912061,0.007155
578418,0.539622,0.433425,0.026952
219575,0.631111,0.343334,0.025555
763284,0.245515,0.738938,0.015547
545127,0.171122,0.828878,0.0
927754,0.1589,0.819657,0.021443
633695,0.499012,0.488631,0.012357
756357,0.076,0.917,0.007
112229,0.699914,0.233171,0.066915
962503,0.113812,0.827708,0.058481
134468,0.401388,0.570346,0.028267
266530,0.342225,0.643658,0.014117
638639,0.270664,0.729336,0.0
300831,0.238528,0.761472,0.0
453734,0.178574,0.821012,0.000414
880140,0.765155,0.198499,0.036347
256290,0.789952,0.116576,0.093471
876878,0.829,0.171,0.0
516838,0.38179,0.607043,0.011167
799175,0.311168,0.67463,0.014203
254345,0.884513,0.104023,0.011464
262849,0.156871,0.836823,0.006307
724752,0.370717,0.620642,0.00864
330176,0.342047,0.648035,0.009918
190610,0.066974,0.933026,0.0
933246,0.274362,0.725638,0.0
603402,0.460814,0.488144,0.051042
949062,0.219862,0.779473,0.000665
462625,0.428797,0.571203,0.0
654799,0.117753,0.866126,0.016121
820128,0.83143,0.134086,0.034484
551488,0.280824,0.625987,0.093189
511450,0.699962,0.214732,0.085306
303711,0.119398,0.843129,0.037472
221555,0.054627,0.945373,0.0
879058,0.716654,0.263991,0.019355
934390,0.120792,0.878038,0.00117
209844,0.646623,0.298526,0.054851
473043,0.488517,0.469119,0.042364
754266,0.224813,0.760123,0.015063
351081,0.297297,0.702703,0.0
259993,0.529224,0.449944,0.020832
469242,0.212115,0.787885,0.0
548616,0.302173,0.697297,0.000529
262529,0.443402,0.522029,0.034569
786356,0.026856,0.969471,0.003672
934460,0.813265,0.160087,0.026648
956346,0.395976,0.568385,0.035639
187843,0.341227,0.648101,0.010672
836784,0.430723,0.568475,0.000802
881815,0.998217,0.0,0.001783
939198,0.271222,0.728778,0.0
622685,0.709432,0.260946,0.029622
494097,0.662809,0.322129,0.015062
543866,0.116108,0.883892,0.0
250143,0.826196,0.161185,0.01262
374998,0.468498,0.520267,0.011235
729678,0.60998,0.347043,0.042977
500573,0.900919,0.097394,0.001687
843880,0.9,0.064,0.036
265483,0.175141,0.815146,0.009713
718144,0.376643,0.615461,0.007896
487586,0.652574,0.330201,0.017226
770077,0.950902,0.0,0.049098
836081,0.0,0.999711,0.000289
974438,0.52595,0.421593,0.052458
504913,0.382395,0.600757,0.016847
829278,0.851009,0.113024,0.035966
564677,0.295685,0.703893,0.000421
252023,0.0,1.0,0.0
552010,0.665073,0.302374,0.032553
955483,0.357285,0.642715,0.0
324075,0.295012,0.704988,0.0
416632,0.425249,0.574751,0.0
210392,0.400623,0.599377,0.0
227890,0.465,0.0,0.535
610771,0.597265,0.304096,0.098639
320065,0.161707,0.838293,0.0
518704,0.642646,0.291204,0.06615
696442,0.029334,0.96814,0.002526
606306,0.809814,0.112681,0.077505
718901,0.026257,0.959492,0.014251
968988,0.0938,0.862108,0.044092
722457,0.699387,0.276848,0.023765
499806,0.094549,0.884428,0.021023
530701,0.759947,0.208644,0.031409
544024,0.542167,0.457833,0.0
849866,0.477004,0.506472,0.016525
755838,0.402051,0.585204,0.012745
151672,0.579006,0.390907,0.030087
989523,0.776463,0.179289,0.044248
906238,0.253279,0.694086,0.052635
264407,0.76596,0.199805,0.034235
268353,0.080409,0.919324,0.000267
481132,0.499697,0.500303,0.0
819091,0.0,1.0,0.0
887545,0.497134,0.489018,0.013848
857499,0.815132,0.131316,0.053552
132969,0.167099,0.793628,0.039274
328607,0.269357,0.730643,0.0
484515,0.681693,0.269677,0.04863
268349,0.720106,0.27811,0.001783
387705,0.060791,0.939209,0.0
301898,0.169432,0.820122,0.010446
654463,0.0,1.0,0.0
389756,0.771474,0.17768,0.050846
992069,0.044863,0.945815,0.009322
638282,0.719658,0.280342,0.0
169740,0.332444,0.65347,0.014086
416361,0.294691,0.6932,0.012108
108481,0.720761,0.248509,0.03073
882296,0.726502,0.235749,0.03775
278622,0.97,0.0,0.03
446017,0.782131,0.160359,0.057511
382260,0.86931,0.082713,0.047976
584301,0.673767,0.210625,0.115607
915495,0.617508,0.339313,0.043179
945614,0.853,0.059,0.088
902815,0.27364,0.719025,0.007335
820831,0.511159,0.488841,0.0
440579,0.237,0.711,0.052
419092,0.700901,0.270277,0.028821
681750,0.252605,0.747395,0.0
793319,0.0,1.0,0.0
867997,0.140633,0.859367,0.0
815568,0.555391,0.387017,0.057592
663372,0.750542,0.199162,0.050296
829441,0.875,0.125,0.0
578075,0.449658,0.550342,0.0
139354,0.24157,0.750582,0.007848
240362,0.329821,0.58319,0.086989
963363,0.659077,0.331625,0.009298
805489,0.65171,0.335232,0.013058
715877,0.881531,0.093745,0.024724
812536,0.373036,0.601541,0.025423
219015,0.297691,0.682418,0.019891
450424,0.172761,0.807378,0.019861
971865,0.36909,0.604665,0.026245
829338,0.129371,0.86178,0.008849
433143,0.122257,0.874439,0.003304
234973,0.261053,0.725304,0.013643
605918,0.738351,0.235782,0.025866
781545,0.908387,0.067807,0.023806
900230,0.698395,0.242728,0.058877
672023,0.054011,0.945795,0.000194
559068,0.505015,0.481885,0.0131
440936,0.924157,0.0,0.075843
726846,0.402697,0.552907,0.044396
745226,0.73942,0.243472,0.017108
704783,0.126783,0.873217,0.0
388166,0.421312,0.578688,0.0
563504,0.298393,0.68118,0.020427
655922,0.729566,0.258154,0.012281
151641,0.510302,0.488494,0.001204
351142,0.415147,0.572126,0.012727
342884,0.109739,0.890261,0.0
511095,0.745419,0.196775,0.057806
999781,0.848,0.064,0.088
556613,0.159673,0.839364,0.000964
249588,0.532765,0.467235,0.0
809403,0.355463,0.634498,0.010039
965120,0.177053,0.811153,0.011794
798126,0.009807,0.974901,0.015292
707950,0.486448,0.497108,0.016444
525021,0.712724,0.225783,0.061493
716482,0.693317,0.288729,0.017954
452715,0.409831,0.590169,0.0
714423,0.764175,0.214935,0.02089
195255,0.0,1.0,0.0
742919,0.182982,0.817018,0.0
618238,0.840875,0.159125,0.0
950010,0.314382,0.669068,0.01655
190561,0.434774,0.565226,0.0
524893,0.436968,0.506697,0.056336
107272,0.822508,0.156961,0.020531
769587,0.245343,0.737618,0.017039
111660,0.641544,0.358456,0.0
770393,0.174661,0.825339,0.0
237191,0.187798,0.812202,0.0
969329,0.013619,0.980958,0.005424
153898,0.321511,0.638475,0.040014
455155,0.597263,0.402737,0.0
310143,0.251937,0.743543,0.004519
982201,0.098645,0.878175,0.02318
671519,0.054557,0.919924,0.025519
260703,0.3711,0.623601,0.005299
121592,0.862996,0.117391,0.019613
755691,0.350218,0.607466,0.042316
343883,0.202866,0.797134,0.0
750146,0.287716,0.712284,0.0
578113,0.176499,0.79036,0.033141
773720,0.589322,0.389167,0.021511
591866,0.009716,0.990284,0.0
186077,0.207099,0.76001,0.032891
206541,0.007538,0.987365,0.005097
157498,0.994179,0.0,0.005821
968721,0.189695,0.810305,0.0
524495,0.01238,0.983304,0.004316
828930,0.786882,0.213118,0.0
527622,0.793981,0.201756,0.004262
821938,0.251978,0.748022,0.0
124782,0.620541,0.312799,0.06666
287123,0.446845,0.553155,0.0
520394,0.694099,0.272722,0.033179
886355,0.273345,0.726239,0.000417
840301,0.651498,0.348502,0.0
855128,0.080466,0.916421,0.003114
388846,0.621207,0.329124,0.049669
450654,0.607606,0.190265,0.202129
798477,0.027135,0.972865,0.0
499318,0.75142,0.163491,0.085089
435443,0.049247,0.946966,0.003786
336248,0.226784,0.760733,0.012483
215191,0.302795,0.697205,0.0
960187,0.148751,0.842918,0.008331
755663,0.185388,0.808752,0.00586
254379,0.363812,0.634458,0.00173
680394,0.097374,0.901793,0.000834
215581,0.750499,0.24564,0.003861
971300,0.847827,0.083752,0.068422
521849,0.308041,0.664812,0.027147
637328,0.409777,0.574043,0.01618
442996,0.3756,0.6244,0.0
428644,0.510319,0.460738,0.028943
393866,0.428371,0.570407,0.001222
511612,0.557518,0.442482,0.0
982716,0.285081,0.70345,0.011468
746732,0.521415,0.442643,0.035942
102021,0.126799,0.864985,0.008216
889496,0.0,0.979575,0.020425
534754,0.173553,0.826447,0.0
820725,0.230599,0.767855,0.001546
427314,0.819894,0.180106,0.0
101623,0.860377,0.064327,0.075296
748709,0.732828,0.231011,0.036161
840914,0.0,0.974,0.026
140211,0.13051,0.869227,0.000263
619769,0.203383,0.788309,0.008308
323843,0.335673,0.654088,0.01024
962270,0.503576,0.496424,0.0
789266,0.44015,0.55985,0.0
255972,0.392535,0.607465,0.0
927723,0.21564,0.770561,0.013799
583265,0.93,0.023,0.047
709775,0.519174,0.451545,0.02928
809155,0.477842,0.485006,0.037152
629017,0.821,0.179,0.0
925778,0.328507,0.671493,0.0
613646,0.0,1.0,0.0
632784,0.119927,0.850117,0.029956
965081,0.741783,0.235749,0.022468
332361,0.315053,0.668887,0.016061
109744,0.038514,0.961486,0.0
749482,0.0,1.0,0.0
254269,0.357495,0.642505,0.0
763898,0.814314,0.155148,0.030538
499443,0.786125,0.160667,0.053208
911319,0.742913,0.241436,0.015651
395451,0.254082,0.726868,0.019049
951293,0.326754,0.673246,0.0
817177,0.757168,0.23863,0.004202
789264,0.16934,0.83066,0.0
362072,0.944,0.028,0.028
346607,0.694696,0.305304,0.0
120676,0.17,0.766,0.064
490066,0.626411,0.347274,0.026315
941005,0.443368,0.534387,0.022244
622947,0.559264,0.440736,0.0
265305,0.091,0.909,0.0
471385,0.256501,0.743499,0.0
720951,0.558495,0.348733,0.092773
181800,0.716263,0.217572,0.066165
969744,0.714311,0.228738,0.056951
221249,0.601802,0.147239,0.250959
404192,0.009275,0.990725,0.0
385495,0.104187,0.889068,0.006746
602075,0.088666,0.911334,0.0
719003,0.09874,0.894207,0.007053
180433,0.055254,0.944746,0.0
460566,0.056983,0.943017,0.0
673527,0.614845,0.337288,0.047867
333015,0.457775,0.465369,0.076855
212017,0.567713,0.432287,0.0
570795,0.656026,0.343974,0.0
778204,0.375537,0.610179,0.014284
550580,0.01553,0.983676,0.000793
350481,0.123087,0.876913,0.0
874021,0.011525,0.986612,0.001863
718633,0.913918,0.063883,0.0222
539989,0.0,0.999,0.001
749756,0.883796,0.106097,0.010107
146697,0.033216,0.958866,0.007918
583223,0.257828,0.719298,0.022874
888103,0.362842,0.637158,0.0
908095,0.775228,0.202108,0.022664
650575,0.163087,0.777079,0.059834
521470,0.613144,0.339816,0.047039
333837,0.850744,0.078598,0.070658
157311,0.769741,0.230259,0.0
183091,0.339865,0.660135,0.0
582536,0.027084,0.968681,0.004235
839790,0.042935,0.945887,0.011178
257953,0.912136,0.087864,0.0
836654,0.590982,0.388385,0.020634
180239,0.054984,0.936329,0.008687
503475,0.557651,0.442349,0.0
335775,0.310751,0.66344,0.025809
419699,0.043797,0.947455,0.008748
877091,0.0,0.998342,0.001658
385639,0.824078,0.144511,0.031412
949655,0.655472,0.321847,0.022681
619990,0.009736,0.990264,0.0
925667,0.267923,0.732077,0.0
848439,0.04475,0.95525,0.0
529415,0.859561,0.097891,0.042548
345373,0.089762,0.888316,0.021922
187295,0.70705,0.232882,0.060068
237306,0.444268,0.52123,0.034502
512879,0.912135,0.087865,0.0
733919,0.241386,0.742478,0.016136
402887,0.510303,0.400426,0.089271
318861,0.851,0.087,0.062
247318,0.632707,0.367293,0.0
164515,0.69722,0.265423,0.037357
188628,0.727,0.243,0.03
249273,0.0,0.975,0.025
576333,0.258945,0.715171,0.025883
511922,0.396461,0.603144,0.000395
968186,0.419268,0.554738,0.025994
790129,0.173018,0.812865,0.014117
143677,0.297114,0.702886,0.0
946776,0.037502,0.95821,0.004288
191775,0.0,0.997059,0.002941
288538,0.709504,0.290496,0.0
136167,0.503005,0.496995,0.0
400819,0.102662,0.897338,0.0
462261,0.05445,0.936737,0.008812
135352,0.825002,0.149491,0.025506
828319,0.742697,0.239393,0.01791
202161,0.141784,0.811919,0.046297
388238,0.375389,0.611816,0.012795
571722,0.415718,0.584282,0.0
291884,0.303287,0.691307,0.005405
502774,0.648496,0.348755,0.002748
965040,0.173547,0.826453,0.0
135779,0.610138,0.278501,0.111361
250658,0.162832,0.837168,0.0
971852,0.333826,0.639639,0.026535
673510,0.158819,0.824629,0.016553
925854,0.480464,0.469405,0.050131
264283,0.2081,0.7919,0.0
217771,0.09918,0.90082,0.0
527372,0.094099,0.888064,0.017837
655764,0.715334,0.283072,0.001594
978161,0.024667,0.975333,0.0
211801,0.492531,0.475956,0.031514
400809,0.102972,0.897028,0.0
814508,0.072447,0.927553,0.0
649139,0.074924,0.914965,0.010111
235053,0.884656,0.078945,0.036399
475359,0.0508,0.9492,0.0
525011,0.538771,0.429272,0.031957
394477,0.927,0.073,0.0
228008,0.177951,0.816282,0.005767
525869,0.202789,0.781695,0.015516
811954,0.20671,0.77913,0.014161
712337,0.595262,0.380258,0.02448
394164,0.286618,0.713382,0.0
342078,0.175312,0.792644,0.032044
576315,0.648861,0.320218,0.030922
915231,0.303789,0.651248,0.044963
114772,0.017786,0.982214,0.0
660930,0.0,1.0,0.0
264985,0.512745,0.461813,0.025442
141652,0.049692,0.940108,0.0102
910945,0.746875,0.233308,0.019816
543857,0.348947,0.612578,0.038475
476322,0.120953,0.872596,0.006451
531180,0.467693,0.532307,0.0
792574,0.377636,0.604177,0.018187
100383,0.3053,0.681721,0.012979
340254,0.853017,0.123972,0.023011
141622,0.184347,0.780196,0.035456
788137,0.658877,0.321079,0.020044
599316,0.045997,0.954003,0.0
607321,0.845872,0.106298,0.047829
139775,0.621629,0.354448,0.023924
350751,0.91147,0.074119,0.014412
862055,0.39264,0.583406,0.023954
464693,0.772228,0.204795,0.022977
628492,0.721892,0.187012,0.091095
268207,0.947751,0.02462,0.027629
336177,0.646241,0.229404,0.124355
388106,0.21222,0.768435,0.019345
575902,0.309184,0.690816,0.0
271858,0.316289,0.683711,0.0
109132,0.026,0.974,0.0
901659,0.010832,0.989168,0.0
375126,0.015007,0.983817,0.001176
283325,0.487167,0.49645,0.016383
122877,0.820323,0.096005,0.083671
201603,0.118801,0.807712,0.073487
590843,0.468881,0.483743,0.047375
352672,0.919997,0.0598,0.020203
